id_usuario,Length,Recency_Prime,Frequency,Monetary,Recency,Cluster
13737.0,0.0,200.0,1.0,339.59999999999997,200.0,4
13739.0,0.0,18.0,1.0,216.9,18.0,1
13740.0,0.0,241.0,1.0,350.75,241.0,4
13741.0,145.0,157.66666666666666,3.0,668.4300000000001,157.66666666666666,2
13742.0,303.0,89.66666666666667,12.0,3131.02,89.66666666666667,2
13743.0,256.0,66.66666666666667,7.0,1341.6,66.66666666666667,2
13744.0,197.0,193.5,2.0,1156.36,193.5,2
13745.0,0.0,162.0,1.0,300.04,162.0,1
13747.0,0.0,374.0,1.0,79.6,374.0,4
13748.0,278.0,141.33333333333334,5.0,948.2499999999999,141.33333333333334,2
13750.0,283.0,121.66666666666667,5.0,1647.2599999999998,121.66666666666667,2
13751.0,0.0,288.0,1.0,296.25,288.0,4
13752.0,122.0,154.66666666666666,6.0,1186.2800000000002,154.66666666666666,2
13753.0,0.0,288.0,1.0,741.26,288.0,4
13754.0,165.0,234.5,2.0,282.6,234.5,4
13755.0,59.0,10.333333333333334,9.0,2161.35,10.333333333333334,1
13756.0,365.0,9.0,14.0,5189.52,9.0,0
13758.0,361.0,84.0,7.0,3190.5499999999997,84.0,2
13759.0,37.0,52.0,2.0,659.4100000000001,52.0,1
13760.0,202.0,155.0,2.0,286.79,155.0,2
13761.0,129.0,115.0,2.0,1070.65,115.0,1
13762.0,0.0,219.0,1.0,306.72,219.0,4
13763.0,0.0,63.0,1.0,1714.96,63.0,1
13764.0,266.0,184.0,3.0,1521.76,184.0,2
13767.0,371.0,19.0,37.0,17220.36,19.0,0
13769.0,365.0,43.666666666666664,10.0,2796.51,43.666666666666664,2
13771.0,182.0,109.0,4.0,2634.45,109.0,2
13772.0,205.0,123.66666666666667,3.0,1132.13,123.66666666666667,2
13774.0,0.0,82.0,1.0,345.0,82.0,1
13777.0,372.0,3.6666666666666665,33.0,25977.160000000003,3.6666666666666665,0
13778.0,0.0,103.0,1.0,178.7,103.0,1
13780.0,163.0,89.0,2.0,360.01000000000005,89.0,2
13781.0,0.0,251.0,1.0,127.84,251.0,4
13782.0,315.0,43.333333333333336,6.0,912.0,43.333333333333336,2
13784.0,322.0,54.333333333333336,11.0,2462.79,54.333333333333336,2
13786.0,0.0,367.0,1.0,230.39999999999998,367.0,4
13787.0,288.0,220.0,2.0,309.04,220.0,2
13790.0,0.0,4.0,1.0,348.8,4.0,1
13791.0,40.0,148.0,2.0,1516.0,148.0,1
13792.0,221.0,176.5,2.0,195.55,176.5,2
13798.0,370.0,3.6666666666666665,57.0,37153.85,3.6666666666666665,0
13799.0,177.0,205.5,2.0,688.8599999999999,205.5,2
13800.0,0.0,310.0,1.0,558.32,310.0,4
13801.0,0.0,67.0,1.0,324.8,67.0,1
13802.0,172.0,235.33333333333334,3.0,4599.42,235.33333333333334,4
13803.0,0.0,255.0,1.0,277.07,255.0,4
13804.0,259.0,47.0,7.0,2635.79,47.0,2
13805.0,76.0,90.5,2.0,924.6,90.5,1
13806.0,0.0,64.0,1.0,256.38,64.0,1
13807.0,0.0,367.0,1.0,112.6,367.0,4
13808.0,91.0,39.666666666666664,5.0,1747.66,39.666666666666664,1
13809.0,0.0,305.0,1.0,155.05,305.0,4
13810.0,27.0,47.0,3.0,1499.01,47.0,1
13811.0,55.0,219.66666666666666,3.0,814.5,219.66666666666666,4
13812.0,63.0,70.33333333333333,3.0,539.0,70.33333333333333,1
13813.0,95.0,66.66666666666667,4.0,1366.86,66.66666666666667,1
13814.0,44.0,114.5,2.0,1579.12,114.5,1
13815.0,296.0,72.33333333333333,4.0,4027.3599999999997,72.33333333333333,2
13816.0,40.0,44.0,2.0,571.6700000000001,44.0,1
13817.0,322.0,190.5,2.0,382.98,190.5,2
13819.0,18.0,310.3333333333333,3.0,1140.35,310.3333333333333,4
13821.0,116.0,203.5,2.0,385.64,203.5,4
13822.0,34.0,23.0,2.0,632.0,23.0,1
13823.0,72.0,55.5,2.0,957.66,55.5,1
13824.0,277.0,124.0,5.0,1698.94,124.0,2
13826.0,0.0,176.0,1.0,189.5,176.0,4
13827.0,85.0,111.66666666666667,3.0,412.05,111.66666666666667,1
13828.0,0.0,22.0,1.0,209.49,22.0,1
13831.0,353.0,81.0,6.0,2202.99,81.0,2
13832.0,0.0,19.0,1.0,52.199999999999996,19.0,1
13833.0,0.0,159.0,1.0,384.8,159.0,1
13835.0,190.0,77.66666666666667,4.0,834.5699999999998,77.66666666666667,2
13837.0,105.0,265.0,2.0,271.24,265.0,4
13838.0,364.0,80.66666666666667,4.0,691.73,80.66666666666667,2
13841.0,0.0,253.0,1.0,85.0,253.0,4
13842.0,308.0,95.66666666666667,9.0,3385.62,95.66666666666667,2
13844.0,0.0,11.0,1.0,361.62,11.0,1
13845.0,0.0,65.0,1.0,312.98,65.0,1
13846.0,335.0,209.0,3.0,865.06,209.0,2
13848.0,273.0,252.0,3.0,1255.0,252.0,2
13849.0,119.0,111.5,2.0,1537.9499999999998,111.5,1
13850.0,0.0,129.0,1.0,1595.48,129.0,1
13851.0,192.0,170.66666666666666,3.0,2651.46,170.66666666666666,2
13853.0,0.0,57.0,1.0,1090.14,57.0,1
13854.0,356.0,23.333333333333332,25.0,8109.5199999999995,23.333333333333332,0
13856.0,34.0,185.33333333333334,3.0,388.5,185.33333333333334,4
13858.0,0.0,57.0,1.0,216.17,57.0,1
13859.0,0.0,326.0,1.0,201.16,326.0,4
13860.0,85.0,22.333333333333332,5.0,1245.8999999999999,22.333333333333332,1
13862.0,314.0,66.33333333333333,8.0,2209.3599999999997,66.33333333333333,2
13863.0,0.0,248.0,1.0,305.78,248.0,4
13865.0,231.0,127.33333333333333,4.0,501.55999999999995,127.33333333333333,2
13866.0,0.0,74.0,1.0,145.67000000000002,74.0,1
13867.0,186.0,108.0,3.0,1015.2900000000001,108.0,2
13868.0,31.0,23.0,2.0,3192.54,23.0,1
13869.0,233.0,233.0,4.0,3104.95,233.0,2
13870.0,285.0,27.333333333333332,8.0,2770.9399999999996,27.333333333333332,2
13871.0,286.0,40.666666666666664,13.0,6403.250000000001,40.666666666666664,0
13873.0,190.0,216.33333333333334,3.0,389.6,216.33333333333334,2
13874.0,0.0,358.0,1.0,540.45,358.0,4
13875.0,247.0,124.0,5.0,1786.7900000000002,124.0,2
13876.0,0.0,64.0,1.0,122.7,64.0,1
13877.0,0.0,86.0,1.0,117.24,86.0,1
13878.0,0.0,55.0,1.0,1281.53,55.0,1
13880.0,345.0,53.666666666666664,13.0,3219.77,53.666666666666664,0
13881.0,308.0,8.666666666666666,20.0,17159.52,8.666666666666666,0
13882.0,61.0,14.666666666666666,5.0,1191.1299999999999,14.666666666666666,1
13883.0,242.0,149.66666666666666,5.0,2674.4800000000005,149.66666666666666,2
13884.0,276.0,124.33333333333333,5.0,787.6,124.33333333333333,2
13885.0,11.0,195.0,2.0,506.79999999999995,195.0,4
13886.0,0.0,71.0,1.0,243.56,71.0,1
13887.0,0.0,204.0,1.0,349.55,204.0,4
13888.0,98.0,169.0,2.0,605.63,169.0,4
13889.0,0.0,93.0,1.0,416.90000000000003,93.0,1
13890.0,357.0,3.6666666666666665,10.0,1883.81,3.6666666666666665,0
13892.0,219.0,48.0,4.0,632.97,48.0,2
13893.0,0.0,298.0,1.0,821.1,298.0,4
13894.0,286.0,119.33333333333333,3.0,564.62,119.33333333333333,2
13895.0,136.0,79.33333333333333,4.0,2593.07,79.33333333333333,1
13897.0,0.0,50.0,1.0,311.16,50.0,1
13898.0,0.0,326.0,1.0,155.93,326.0,4
13899.0,258.0,145.5,2.0,388.52,145.5,2
13900.0,79.0,213.0,3.0,740.95,213.0,4
13901.0,246.0,113.0,5.0,2867.2000000000003,113.0,2
13904.0,257.0,166.0,2.0,332.64,166.0,2
13908.0,196.0,140.66666666666666,4.0,2369.55,140.66666666666666,2
13911.0,251.0,117.0,9.0,2580.9100000000003,117.0,2
13914.0,24.0,24.0,2.0,626.45,24.0,1
13917.0,141.0,121.0,2.0,272.03999999999996,121.0,2
13918.0,203.0,151.5,2.0,1212.84,151.5,2
13919.0,62.0,90.5,2.0,384.81,90.5,1
13922.0,0.0,352.0,1.0,172.25,352.0,4
13923.0,0.0,54.0,1.0,351.13,54.0,1
13924.0,70.0,14.333333333333334,6.0,1838.85,14.333333333333334,1
13925.0,42.0,102.66666666666667,4.0,678.25,102.66666666666667,1
13926.0,0.0,23.0,1.0,223.85000000000002,23.0,1
13927.0,0.0,75.0,1.0,348.99,75.0,1
13928.0,122.0,49.666666666666664,4.0,464.56999999999994,49.666666666666664,1
13929.0,157.0,247.5,2.0,842.65,247.5,4
13930.0,78.0,97.5,2.0,337.34,97.5,1
13931.0,185.0,188.5,2.0,1237.5300000000002,188.5,2
13932.0,0.0,295.0,1.0,307.4,295.0,4
13933.0,39.0,128.5,2.0,608.79,128.5,1
13934.0,0.0,264.0,1.0,922.1,264.0,4
13936.0,0.0,180.0,1.0,376.58,180.0,4
13937.0,0.0,169.0,1.0,158.85,169.0,4
13938.0,0.0,35.0,1.0,71.66,35.0,1
13939.0,288.0,148.0,3.0,568.5500000000001,148.0,2
13940.0,126.0,66.0,4.0,839.14,66.0,1
13941.0,350.0,94.66666666666667,5.0,5112.96,94.66666666666667,2
13946.0,188.0,183.0,3.0,561.57,183.0,2
13947.0,0.0,65.0,1.0,90.6,65.0,1
13948.0,0.0,361.0,1.0,102.0,361.0,4
13949.0,91.0,22.666666666666668,6.0,2427.32,22.666666666666668,1
13950.0,235.0,36.333333333333336,4.0,745.06,36.333333333333336,2
13951.0,118.0,235.33333333333334,3.0,674.4499999999999,235.33333333333334,4
13952.0,20.0,228.5,2.0,3251.071,228.5,4
13953.0,345.0,58.666666666666664,7.0,3515.6800000000003,58.666666666666664,2
13954.0,69.0,36.5,2.0,439.91999999999996,36.5,1
13955.0,151.0,230.0,2.0,322.96,230.0,4
13956.0,266.0,65.66666666666667,5.0,1026.42,65.66666666666667,2
13959.0,283.0,240.66666666666666,3.0,598.2,240.66666666666666,2
13960.0,50.0,46.5,2.0,230.22,46.5,1
13962.0,223.0,134.0,2.0,169.55,134.0,2
13963.0,59.0,322.6666666666667,4.0,664.5400000000001,322.6666666666667,4
13967.0,0.0,146.0,1.0,80.7,146.0,1
13969.0,357.0,10.666666666666666,18.0,9053.94,10.666666666666666,0
13971.0,266.0,61.666666666666664,8.0,2758.26,61.666666666666664,2
13972.0,131.0,136.5,2.0,190.25,136.5,2
13973.0,0.0,287.0,1.0,264.7,287.0,4
13974.0,0.0,49.0,1.0,413.59000000000003,49.0,1
13975.0,245.0,63.333333333333336,6.0,2526.28,63.333333333333336,2
13976.0,0.0,207.0,1.0,357.98,207.0,4
13978.0,30.0,30.0,2.0,196.79000000000002,30.0,1
13979.0,0.0,73.0,1.0,869.87,73.0,1
13980.0,0.0,60.0,1.0,200.14,60.0,1
13982.0,326.0,176.0,4.0,1871.81,176.0,2
13983.0,337.0,42.666666666666664,12.0,2603.43,42.666666666666664,0
13984.0,339.0,134.33333333333334,5.0,920.51,134.33333333333334,2
13985.0,260.0,12.0,15.0,7060.130000000001,12.0,0
13986.0,0.0,17.0,1.0,320.46,17.0,1
13988.0,234.0,45.666666666666664,6.0,4147.96,45.666666666666664,2
13989.0,173.0,152.5,2.0,1266.08,152.5,2
13990.0,0.0,213.0,1.0,311.3,213.0,4
13991.0,131.0,13.666666666666666,6.0,855.97,13.666666666666666,1
13992.0,0.0,30.0,1.0,76.8,30.0,1
13993.0,287.0,65.66666666666667,9.0,3466.36,65.66666666666667,2
13994.0,144.0,37.0,6.0,2313.14,37.0,1
13995.0,230.0,62.333333333333336,5.0,1393.69,62.333333333333336,2
13999.0,351.0,34.666666666666664,12.0,3901.8100000000004,34.666666666666664,0
14000.0,0.0,211.0,1.0,635.66,211.0,4
14001.0,327.0,217.33333333333334,3.0,2043.08,217.33333333333334,2
14002.0,22.0,145.0,2.0,529.73,145.0,1
14004.0,245.0,73.33333333333333,7.0,4582.64,73.33333333333333,2
14005.0,206.0,73.33333333333333,5.0,2874.7200000000003,73.33333333333333,2
14006.0,196.0,223.0,3.0,962.1899999999999,223.0,2
14009.0,7.0,201.5,2.0,695.61,201.5,4
14012.0,0.0,278.0,1.0,328.8,278.0,4
14013.0,165.0,177.33333333333334,3.0,473.02,177.33333333333334,2
14014.0,0.0,77.0,1.0,505.18,77.0,1
14015.0,0.0,53.0,1.0,917.34,53.0,1
14016.0,195.0,213.33333333333334,4.0,4341.21,213.33333333333334,2
14019.0,91.0,94.33333333333333,3.0,1421.61,94.33333333333333,1
14020.0,71.0,52.5,2.0,642.8,52.5,1
14021.0,101.0,207.33333333333334,3.0,631.9,207.33333333333334,4
14022.0,0.0,225.0,1.0,440.0,225.0,4
14023.0,242.0,128.5,2.0,584.0699999999999,128.5,2
14024.0,2.0,123.0,2.0,327.7,123.0,1
14027.0,0.0,61.0,1.0,104.82,61.0,1
14029.0,80.0,103.5,2.0,467.65999999999997,103.5,1
14030.0,348.0,76.0,8.0,2360.09,76.0,2
14031.0,365.0,25.666666666666668,19.0,17286.859999999997,25.666666666666668,0
14032.0,364.0,13.666666666666666,11.0,2975.59,13.666666666666666,0
14034.0,135.0,112.0,3.0,651.8199999999999,112.0,2
14035.0,268.0,61.0,5.0,1428.02,61.0,2
14036.0,0.0,285.0,1.0,626.65,285.0,4
14037.0,188.0,270.5,2.0,147.2,270.5,4
14038.0,128.0,143.0,3.0,1560.38,143.0,2
14039.0,0.0,33.0,1.0,152.2,33.0,1
14040.0,290.0,65.33333333333333,12.0,3614.9200000000005,65.33333333333333,2
14041.0,0.0,266.0,1.0,141.41,266.0,4
14044.0,283.0,91.66666666666667,4.0,652.82,91.66666666666667,2
14045.0,264.0,261.6666666666667,4.0,1659.75,261.6666666666667,2
14046.0,0.0,284.0,1.0,154.99,284.0,4
14047.0,364.0,94.0,5.0,1308.6100000000001,94.0,2
14048.0,0.0,305.0,1.0,409.93,305.0,4
14049.0,301.0,125.66666666666667,4.0,5681.719999999999,125.66666666666667,2
14050.0,74.0,69.0,2.0,746.36,69.0,1
14051.0,365.0,8.666666666666666,23.0,15610.390000000001,8.666666666666666,0
14052.0,0.0,20.0,1.0,225.36,20.0,1
14053.0,35.0,142.0,2.0,260.25,142.0,1
14054.0,0.0,65.0,1.0,92.46,65.0,1
14055.0,0.0,106.0,1.0,725.6400000000001,106.0,1
14056.0,282.0,17.0,23.0,8214.650000000003,17.0,0
14057.0,336.0,52.666666666666664,17.0,6217.959999999999,52.666666666666664,0
14059.0,0.0,267.0,1.0,183.6,267.0,4
14060.0,368.0,28.0,19.0,6140.42,28.0,0
14062.0,354.0,58.0,12.0,10464.850000000002,58.0,0
14064.0,245.0,118.0,5.0,1353.74,118.0,2
14066.0,0.0,267.0,1.0,152.55,267.0,4
14067.0,32.0,80.5,2.0,374.7,80.5,1
14068.0,0.0,320.0,1.0,265.85,320.0,4
14071.0,261.0,9.0,8.0,1438.8200000000002,9.0,2
14073.0,0.0,32.0,1.0,151.04,32.0,1
14075.0,256.0,95.33333333333333,3.0,942.26,95.33333333333333,2
14076.0,0.0,129.0,1.0,122.47,129.0,1
14077.0,233.0,100.33333333333333,5.0,499.41999999999996,100.33333333333333,2
14078.0,271.0,166.66666666666666,6.0,1049.37,166.66666666666666,2
14079.0,0.0,125.0,1.0,375.1,125.0,1
14080.0,0.0,33.0,1.0,45.599999999999994,33.0,1
14081.0,67.0,335.5,2.0,934.52,335.5,4
14082.0,0.0,365.0,1.0,182.25,365.0,4
14083.0,367.0,46.0,9.0,1018.4300000000001,46.0,2
14085.0,366.0,5.666666666666667,18.0,4448.539999999999,5.666666666666667,0
14087.0,0.0,3.0,1.0,194.42,3.0,1
14088.0,312.0,13.666666666666666,13.0,50491.80999999999,13.666666666666666,0
14089.0,0.0,57.0,1.0,161.0,57.0,1
14090.0,0.0,325.0,1.0,76.32000000000001,325.0,4
14092.0,350.0,13.333333333333334,14.0,4076.9100000000003,13.333333333333334,0
14093.0,0.0,12.0,1.0,442.85,12.0,1
14096.0,97.0,10.333333333333334,17.0,65164.78999999999,10.333333333333334,0
14098.0,0.0,37.0,1.0,147.35,37.0,1
14099.0,338.0,41.333333333333336,11.0,3104.17,41.333333333333336,0
14100.0,0.0,138.0,1.0,194.9,138.0,1
14101.0,252.0,138.33333333333334,6.0,5976.790000000001,138.33333333333334,2
14102.0,39.0,13.333333333333334,5.0,1360.28,13.333333333333334,1
14104.0,11.0,160.5,2.0,216.20999999999998,160.5,1
14105.0,0.0,239.0,1.0,1266.23,239.0,4
14107.0,312.0,108.0,7.0,2703.23,108.0,2
14108.0,70.0,66.5,2.0,597.91,66.5,1
14109.0,0.0,73.0,1.0,144.2,73.0,1
14110.0,263.0,21.0,12.0,5683.15,21.0,0
14111.0,227.0,72.0,4.0,692.85,72.0,2
14112.0,253.0,34.333333333333336,7.0,2915.15,34.333333333333336,2
14113.0,351.0,35.0,4.0,1840.42,35.0,2
14114.0,56.0,302.5,2.0,386.53,302.5,4
14116.0,101.0,38.333333333333336,5.0,1382.74,38.333333333333336,1
14117.0,0.0,144.0,1.0,90.0,144.0,1
14121.0,56.0,14.666666666666666,4.0,2780.15,14.666666666666666,1
14124.0,0.0,84.0,1.0,419.58000000000004,84.0,1
14125.0,67.0,39.333333333333336,3.0,2740.4300000000003,39.333333333333336,1
14126.0,2.0,10.0,3.0,706.1300000000001,10.0,1
14127.0,187.0,230.33333333333334,3.0,709.71,230.33333333333334,4
14128.0,195.0,158.5,2.0,637.5,158.5,2
14129.0,259.0,38.666666666666664,5.0,1123.86,38.666666666666664,2
14130.0,0.0,319.0,1.0,483.86,319.0,4
14132.0,181.0,15.666666666666666,11.0,3586.03,15.666666666666666,2
14133.0,186.0,192.0,3.0,605.64,192.0,2
14135.0,371.0,14.0,15.0,4690.3099999999995,14.0,0
14138.0,62.0,33.0,2.0,982.3800000000001,33.0,1
14139.0,0.0,46.0,1.0,415.82,46.0,1
14140.0,27.0,18.0,2.0,935.05,18.0,1
14141.0,102.0,45.666666666666664,4.0,915.1300000000001,45.666666666666664,1
14142.0,0.0,373.0,1.0,311.81,373.0,4
14143.0,0.0,134.0,1.0,115.8,134.0,1
14145.0,170.0,120.66666666666667,4.0,3742.2,120.66666666666667,2
14146.0,348.0,57.0,5.0,4191.0,57.0,2
14147.0,207.0,182.0,2.0,483.40000000000003,182.0,2
14148.0,0.0,234.0,1.0,157.2,234.0,4
14149.0,0.0,221.0,1.0,446.62,221.0,4
14150.0,324.0,198.0,2.0,658.6400000000001,198.0,2
14152.0,158.0,154.5,2.0,621.29,154.5,2
14154.0,0.0,239.0,2.0,1345.62,239.0,4
14155.0,0.0,266.0,1.0,118.75,266.0,4
14156.0,361.0,19.333333333333332,55.0,117379.63,19.333333333333332,3
14157.0,265.0,152.5,2.0,432.88,152.5,2
14158.0,0.0,40.0,1.0,507.66,40.0,1
14159.0,343.0,37.666666666666664,11.0,4693.009999999999,37.666666666666664,0
14161.0,153.0,287.6666666666667,3.0,1110.52,287.6666666666667,4
14162.0,118.0,233.5,2.0,289.36,233.5,4
14163.0,151.0,146.0,4.0,2445.91,146.0,2
14164.0,10.0,76.0,2.0,1631.77,76.0,1
14165.0,0.0,276.0,1.0,122.53999999999999,276.0,4
14167.0,291.0,155.66666666666666,4.0,574.84,155.66666666666666,2
14171.0,0.0,98.0,1.0,363.79,98.0,1
14173.0,208.0,22.333333333333332,4.0,450.84000000000003,22.333333333333332,2
14174.0,0.0,33.0,1.0,134.46,33.0,1
14175.0,269.0,187.0,3.0,3222.3,187.0,2
14176.0,70.0,307.0,4.0,576.9,307.0,4
14177.0,93.0,92.66666666666667,4.0,559.4100000000001,92.66666666666667,1
14178.0,173.0,26.333333333333332,7.0,1620.9299999999998,26.333333333333332,2
14179.0,11.0,46.5,2.0,719.7800000000001,46.5,1
14180.0,361.0,32.666666666666664,25.0,4748.52,32.666666666666664,0
14184.0,0.0,67.0,1.0,452.89,67.0,1
14185.0,0.0,331.0,1.0,197.65,331.0,4
14188.0,279.0,70.66666666666667,6.0,2054.36,70.66666666666667,2
14189.0,366.0,15.666666666666666,15.0,4654.08,15.666666666666666,0
14191.0,218.0,11.333333333333334,13.0,4684.76,11.333333333333334,0
14193.0,201.0,169.0,2.0,853.39,169.0,2
14194.0,303.0,16.0,21.0,11349.520000000002,16.0,0
14195.0,50.0,227.0,2.0,1012.0,227.0,4
14196.0,0.0,107.0,1.0,335.52,107.0,1
14198.0,221.0,83.33333333333333,4.0,701.4000000000001,83.33333333333333,2
14199.0,0.0,218.0,1.0,185.39999999999998,218.0,4
14201.0,299.0,96.66666666666667,7.0,747.4399999999999,96.66666666666667,2
14204.0,0.0,2.0,1.0,161.03,2.0,1
14205.0,247.0,140.5,2.0,466.70000000000005,140.5,2
14206.0,0.0,239.0,1.0,328.15999999999997,239.0,4
14208.0,0.0,95.0,1.0,151.74,95.0,1
14209.0,321.0,91.0,6.0,2073.4300000000003,91.0,2
14210.0,265.0,177.0,6.0,1905.8400000000001,177.0,2
14211.0,241.0,63.666666666666664,9.0,2241.1000000000004,63.666666666666664,2
14212.0,0.0,90.0,1.0,1070.48,90.0,1
14214.0,246.0,79.33333333333333,5.0,1004.38,79.33333333333333,2
14215.0,356.0,92.33333333333333,6.0,1789.7200000000003,92.33333333333333,2
14216.0,34.0,9.0,4.0,1839.3,9.0,1
14217.0,364.0,12.666666666666666,17.0,2004.98,12.666666666666666,0
14218.0,0.0,43.0,1.0,169.48000000000002,43.0,1
14219.0,0.0,4.0,1.0,89.94,4.0,1
14220.0,110.0,302.5,2.0,632.4000000000001,302.5,4
14221.0,296.0,78.66666666666667,9.0,3432.7999999999997,78.66666666666667,2
14222.0,0.0,177.0,1.0,683.17,177.0,4
14223.0,171.0,171.33333333333334,3.0,991.1299999999999,171.33333333333334,2
14224.0,209.0,156.66666666666666,4.0,1050.12,156.66666666666666,2
14226.0,240.0,43.333333333333336,5.0,2232.19,43.333333333333336,2
14227.0,258.0,66.0,10.0,3350.96,66.0,2
14229.0,281.0,132.0,3.0,1547.2,132.0,2
14231.0,104.0,235.0,3.0,925.71,235.0,4
14232.0,221.0,98.33333333333333,5.0,2048.0699999999997,98.33333333333333,2
14233.0,268.0,190.66666666666666,4.0,1462.7200000000003,190.66666666666666,2
14234.0,35.0,32.333333333333336,4.0,775.4599999999999,32.333333333333336,1
14235.0,185.0,130.33333333333334,5.0,3144.86,130.33333333333334,2
14236.0,291.0,226.5,2.0,490.86,226.5,2
14237.0,0.0,373.0,1.0,161.0,373.0,4
14238.0,0.0,326.0,1.0,146.85,326.0,4
14239.0,272.0,69.66666666666667,11.0,2380.8500000000004,69.66666666666667,2
14240.0,195.0,128.0,2.0,890.34,128.0,2
14241.0,0.0,184.0,1.0,213.70000000000002,184.0,4
14242.0,91.0,280.5,2.0,280.54999999999995,280.5,4
14243.0,357.0,47.333333333333336,10.0,2588.77,47.333333333333336,2
14245.0,43.0,242.0,2.0,1693.45,242.0,4
14246.0,135.0,165.0,3.0,1474.06,165.0,2
14247.0,0.0,278.0,1.0,136.76999999999998,278.0,4
14248.0,0.0,318.0,1.0,302.58,318.0,4
14250.0,82.0,34.333333333333336,3.0,1904.05,34.333333333333336,1
14251.0,55.0,9.333333333333334,5.0,2879.7,9.333333333333334,1
14256.0,104.0,312.5,2.0,969.06,312.5,4
14257.0,254.0,115.33333333333333,5.0,3099.7200000000003,115.33333333333333,2
14258.0,328.0,83.66666666666667,9.0,12669.980000000001,83.66666666666667,0
14259.0,0.0,142.0,1.0,120.0,142.0,1
14261.0,27.0,65.0,2.0,1163.45,65.0,1
14262.0,232.0,18.666666666666668,8.0,2618.2299999999996,18.666666666666668,2
14264.0,90.0,200.5,2.0,333.97,200.5,4
14265.0,39.0,129.0,2.0,530.1800000000001,129.0,1
14267.0,97.0,228.0,3.0,1516.24,228.0,4
14270.0,0.0,332.0,1.0,492.65000000000003,332.0,4
14271.0,0.0,226.0,1.0,112.32,226.0,4
14272.0,180.0,164.0,2.0,437.96000000000004,164.0,2
14273.0,190.0,135.0,4.0,559.9699999999999,135.0,2
14276.0,191.0,190.0,3.0,1119.74,190.0,2
14277.0,197.0,83.0,3.0,4216.2,83.0,2
14280.0,0.0,197.0,1.0,134.04,197.0,4
14282.0,364.0,10.333333333333334,15.0,3729.34,10.333333333333334,0
14284.0,55.0,58.5,2.0,595.25,58.5,1
14285.0,155.0,45.0,4.0,1910.0100000000002,45.0,1
14286.0,219.0,104.33333333333333,3.0,4628.75,104.33333333333333,2
14287.0,190.0,135.33333333333334,3.0,176.63,135.33333333333334,2
14288.0,0.0,213.0,1.0,426.6,213.0,4
14289.0,280.0,107.0,6.0,911.26,107.0,2
14290.0,350.0,45.0,5.0,2314.6500000000005,45.0,2
14291.0,273.0,20.666666666666668,11.0,3883.25,20.666666666666668,0
14292.0,275.0,18.666666666666668,9.0,4871.93,18.666666666666668,2
14293.0,365.0,151.66666666666666,4.0,1046.56,151.66666666666666,2
14295.0,0.0,40.0,1.0,166.20000000000002,40.0,1
14297.0,257.0,43.333333333333336,4.0,1305.33,43.333333333333336,2
14298.0,352.0,30.666666666666668,44.0,51527.299999999996,30.666666666666668,0
14299.0,357.0,29.333333333333332,9.0,3965.6199999999994,29.333333333333332,2
14300.0,0.0,19.0,1.0,43.2,19.0,1
14301.0,0.0,117.0,1.0,640.14,117.0,1
14304.0,0.0,223.0,1.0,383.45,223.0,4
14305.0,64.0,106.66666666666667,3.0,1858.96,106.66666666666667,1
14306.0,34.0,68.5,2.0,2093.32,68.5,1
14307.0,284.0,104.33333333333333,6.0,2995.72,104.33333333333333,2
14309.0,350.0,43.666666666666664,9.0,2352.53,43.666666666666664,2
14311.0,0.0,243.0,1.0,310.26,243.0,4
14312.0,290.0,108.33333333333333,6.0,1611.5899999999997,108.33333333333333,2
14314.0,0.0,107.0,1.0,120.0,107.0,1
14315.0,221.0,102.66666666666667,6.0,2481.13,102.66666666666667,2
14317.0,0.0,65.0,1.0,508.58000000000004,65.0,1
14320.0,126.0,270.0,2.0,477.78999999999996,270.0,4
14321.0,322.0,67.33333333333333,5.0,1530.7500000000002,67.33333333333333,2
14323.0,123.0,177.0,2.0,605.06,177.0,4
14326.0,0.0,242.0,1.0,183.85,242.0,4
14327.0,0.0,163.0,1.0,311.65,163.0,1
14329.0,312.0,27.666666666666668,7.0,5014.839999999999,27.666666666666668,2
14331.0,10.0,129.5,2.0,462.66,129.5,1
14332.0,125.0,79.0,3.0,866.3100000000001,79.0,1
14333.0,0.0,68.0,1.0,415.2,68.0,1
14334.0,341.0,77.66666666666667,8.0,2552.21,77.66666666666667,2
14335.0,80.0,56.0,2.0,468.26,56.0,1
14336.0,259.0,144.66666666666666,4.0,1614.91,144.66666666666666,2
14338.0,35.0,178.5,2.0,588.22,178.5,4
14339.0,0.0,243.0,1.0,309.52,243.0,4
14340.0,0.0,219.0,1.0,134.7,219.0,4
14341.0,273.0,73.33333333333333,8.0,2182.28,73.33333333333333,2
14342.0,188.0,63.0,4.0,668.56,63.0,2
14344.0,241.0,157.0,8.0,889.9300000000001,157.0,2
14345.0,0.0,39.0,1.0,108.97999999999999,39.0,1
14346.0,176.0,209.0,2.0,1021.5799999999999,209.0,2
14348.0,0.0,260.0,1.0,409.57,260.0,4
14349.0,0.0,10.0,1.0,133.5,10.0,1
14350.0,0.0,274.0,1.0,282.93,274.0,4
14351.0,0.0,165.0,1.0,51.0,165.0,4
14352.0,116.0,183.0,4.0,1078.96,183.0,4
14353.0,0.0,215.0,1.0,90.6,215.0,4
14354.0,24.0,18.0,2.0,163.62,18.0,1
14355.0,0.0,366.0,1.0,174.4,366.0,4
14356.0,1.0,80.5,2.0,701.23,80.5,1
