id_usuario,intervalo,fecha_inicio,fecha_fin,Length,Recency_Prime,Frequency,Monetary
12657.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12657.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12657.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12657.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,36.0,20.0,2.0,660.94
12662.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,24.0,1.0,336.70000000000005
12662.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,37.0,33.5,2.0,746.22
12662.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,24.0,1.0,493.68
12662.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,35.0,24.0,2.0,815.58
12662.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,12.0,1.0,521.62
12664.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,37.0,1.0,661.58
12664.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,8.0,1.0,642.0
12664.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12664.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,42.0,1.0,653.9
12664.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,28.0,30.333333333333332,3.0,964.4000000000001
12665.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,39.0,1.0,63.0
12665.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12665.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12665.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12665.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12667.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12667.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12667.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12667.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12667.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,18.0,1.0,620.13
12668.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,27.0,1.0,1009.8
12668.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,35.0,1.0,1444.8
12668.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12668.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12668.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12669.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12669.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,7.0,28.0,2.0,2272.6
12669.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12669.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,49.0,1.0,471.43
12669.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12670.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12670.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,8.0,1.0,633.05
12670.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,36.0,1.0,393.34
12670.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12670.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,58.0,1.0,608.0799999999999
12672.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,44.0,1.0,225.89999999999998
12672.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12672.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12672.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12672.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12673.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,41.0,1.0,220.9
12673.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12673.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12673.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12673.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12674.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12674.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12674.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,37.0,25.5,2.0,976.8
12674.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12674.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,51.0,1.0,425.2
12676.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,26.0,1.0,509.5
12676.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,36.0,1.0,197.9
12676.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,27.0,1.0,121.55
12676.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,22.0,1.0,169.10000000000002
12676.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,30.0,1.0,151.68
12678.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12678.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,34.0,38.0,3.0,3730.56
12678.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,24.0,1.0,1939.52
12678.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,48.0,1.0,915.46
12678.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,58.0,14.333333333333334,5.0,10821.640000000001
12679.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12679.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,59.0,1.0,794.06
12679.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,42.0,1.0,112.32000000000001
12679.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12679.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,29.0,32.5,2.0,206.64000000000001
12680.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12680.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12680.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12680.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,12.0,1.0,311.78
12680.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,16.0,41.0,2.0,301.58
12681.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,26.0,38.0,4.0,2964.42
12681.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,34.0,31.666666666666668,4.0,1978.38
12681.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,22.0,35.333333333333336,3.0,1693.9299999999998
12681.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,3.0,51.5,2.0,1111.74
12681.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,33.0,14.333333333333334,3.0,1402.65
12682.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,27.0,34.666666666666664,3.0,1836.85
12682.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,20.0,35.5,2.0,1064.95
12682.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,33.0,19.0,6.0,2085.29
12682.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,52.0,21.666666666666668,6.0,1906.7400000000002
12682.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,40.0,27.0,5.0,1256.67
12683.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,41.0,1.0,732.14
12683.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,22.0,44.333333333333336,3.0,1608.08
12683.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,36.0,42.0,4.0,1683.63
12683.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,4.0,1.0,1130.95
12683.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,42.0,31.0,2.0,1461.21
12684.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12684.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12684.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,42.0,28.333333333333332,4.0,1379.48
12684.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12684.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,23.0,1.0,247.76
12685.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12685.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12685.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12685.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12685.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,42.0,21.0,5.0,2449.96
12688.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12688.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12688.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12688.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,12.0,1.0,4873.8099999999995
12688.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12689.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12689.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12689.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12689.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,26.0,1.0,511.03
12689.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12690.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12690.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12690.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,42.0,1.0,389.01
12690.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12690.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12691.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,1.0,33.5,2.0,226.2
12691.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12691.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12691.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,44.0,1.0,150.1
12691.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,18.0,1.0,303.1
12693.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,34.0,1.0,162.05
12693.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,40.0,1.0,239.85
12693.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,48.0,1.0,228.87
12693.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,26.0,1.0,225.14000000000001
12693.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12694.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12694.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12694.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,20.0,1.0,439.5
12694.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12694.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,30.0,1.0,430.17
12695.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12695.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12695.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,47.0,1.0,89.25
12695.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,6.0,1.0,244.65
12695.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,26.0,1.0,163.1
12697.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12697.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12697.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,6.0,1.0,390.5
12697.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,30.0,1.0,343.40999999999997
12697.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12700.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12700.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12700.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,52.0,1.0,1092.43
12700.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,55.0,1.0,1056.62
12700.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,25.0,1.0,1476.19
12701.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12701.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,18.0,1.0,337.08
12701.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12701.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12701.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,39.0,1.0,460.63
12703.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12703.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12703.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12703.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12703.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,31.0,1.0,283.55
12704.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12704.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12704.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,6.0,1.0,329.56
12704.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,21.0,15.0,2.0,771.36
12704.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,38.0,1.0,245.55
12705.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12705.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,21.0,1.0,1321.25
12705.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,38.0,1.0,984.85
12705.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,57.0,1.0,998.4200000000001
12705.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,35.0,19.5,2.0,1811.0700000000002
12707.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,6.0,1.0,603.42
12707.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12707.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12707.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12707.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12708.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,44.0,1.0,284.62
12708.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,45.0,30.5,2.0,485.15999999999997
12708.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,21.0,26.5,2.0,661.72
12708.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,1.0,1.0,403.83
12708.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,32.0,1.0,367.37
12709.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,33.0,1.0,1116.9
12709.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,43.0,34.666666666666664,3.0,1249.2
12709.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,26.0,40.5,2.0,1471.34
12709.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,12.0,40.5,2.0,1315.98
12709.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,53.0,17.333333333333332,4.0,2388.31
12710.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12710.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12710.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,38.0,1.0,718.96
12710.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,60.0,1.0,71.4
12710.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,56.0,1.0,358.66
12712.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,19.0,36.0,2.0,564.8000000000001
12712.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,9.0,48.5,2.0,520.0
12712.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,31.0,35.333333333333336,3.0,1339.4499999999998
12712.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,40.0,25.5,2.0,1018.2
12712.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,9.0,1.0,250.40000000000003
12714.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,9.0,1.0,968.3
12714.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12714.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,27.0,29.5,2.0,1306.88
12714.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,5.0,1.0,1114.52
12714.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12715.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12715.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12715.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12715.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,5.0,1.0,353.86
12715.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12716.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12716.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12716.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12716.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,32.0,1.0,677.9
12716.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12717.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12717.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,21.0,1.0,609.74
12717.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12717.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,50.0,1.0,421.24
12717.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12718.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12718.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12718.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12718.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12718.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,31.0,1.0,238.25
12719.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12719.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12719.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12719.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12719.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,25.0,1.0,283.6
12720.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,9.0,22.5,2.0,448.20000000000005
12720.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,19.0,28.0,2.0,791.56
12720.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,50.0,23.0,5.0,721.81
12720.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,25.0,33.0,4.0,695.8
12720.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,41.0,25.666666666666668,5.0,1162.7
12721.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,18.0,1.0,455.02
12721.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,22.0,1.0,366.2
12721.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,20.0,1.0,591.09
12721.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12721.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,39.0,1.0,342.90000000000003
12722.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12722.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12722.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12722.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,35.0,26.0,3.0,929.6500000000001
12722.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,45.0,1.0,67.98
12723.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12723.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12723.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12723.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12723.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,25.0,2.0,299.40999999999997
12724.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,47.0,1.0,154.9
12724.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12724.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,10.0,1.0,125.46000000000001
12724.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12724.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,41.0,1.0,542.8100000000001
12726.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,30.0,1.0,401.58000000000004
12726.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,40.0,1.0,316.02
12726.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,29.0,36.0,2.0,579.4399999999999
12726.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12726.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,46.0,1.0,357.32
12727.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,23.0,23.0,2.0,1434.1599999999999
12727.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,57.0,2.0,573.16
12727.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,24.0,1.0,793.08
12727.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12727.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,55.0,1.0,537.3
12728.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,47.0,1.0,252.54
12728.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,26.0,46.5,2.0,364.77
12728.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12728.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12728.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,31.0,1.0,219.01999999999998
12729.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12729.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12729.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12729.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,12.0,1.0,453.01
12729.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12731.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,27.0,1.0,3174.4300000000003
12731.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,1.0,28.666666666666668,3.0,2602.46
12731.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,37.0,30.5,2.0,2740.88
12731.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,43.0,1.0,1734.58
12731.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,34.0,28.666666666666668,3.0,6074.139999999999
12732.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12732.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12732.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,16.0,1.0,236.26000000000002
12732.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12732.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12733.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,,0.0,0.0
12733.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,10.0,1.0,383.95
12733.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12733.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12733.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12735.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,21.0,41.0,2.0,779.5699999999999
12735.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12735.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12735.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
12735.0,4,2011-08-31 08:26:00,2011-10-31 08:26:00,0.0,,0.0,0.0
12736.0,0,2010-12-31 08:26:00,2011-02-28 08:26:00,0.0,48.0,1.0,234.0
12736.0,1,2011-02-28 08:26:00,2011-04-30 08:26:00,0.0,,0.0,0.0
12736.0,2,2011-04-30 08:26:00,2011-06-30 08:26:00,0.0,,0.0,0.0
12736.0,3,2011-06-30 08:26:00,2011-08-31 08:26:00,0.0,,0.0,0.0
